0.2	0.7390371
0.201	0.7418118
0.202	0.7447189
0.203	0.7468435
0.204	0.7490527
0.205	0.7507211
0.206	0.7517048
0.207	0.7526649
0.208	0.7537065
0.209	0.7541704
0.21	0.7551437
0.211	0.7555197
0.212	0.7559694
0.213	0.7568297
0.214	0.7576485
0.215	0.7582274
0.216	0.7597829
0.217	0.7609634
0.218	0.7625661
0.219	0.7646416
0.22	0.7670877
0.221	0.7690806
0.222	0.7718733
0.223	0.7747236
0.224	0.7775409
0.225	0.780764
0.226	0.78371
0.227	0.7862019
0.228	0.7894685
0.229	0.7923318
0.23	0.794871
0.231	0.7978587
0.232	0.8002189
0.233	0.8022434
0.234	0.805179
0.235	0.8071904
0.236	0.8091012
0.237	0.8114426
0.238	0.8129211
0.239	0.814108
0.24	0.8162392
0.241	0.8177156
0.242	0.8188973
0.243	0.8206642
0.244	0.8219614
0.245	0.8225387
0.246	0.8239988
0.247	0.8251385
0.248	0.8256736
0.249	0.8270369
0.25	0.828069
0.251	0.8281988
0.252	0.8295024
0.253	0.8300655
0.254	0.8305089
0.255	0.8313658
0.256	0.8321583
0.257	0.8322643
0.258	0.8330244
0.259	0.8335025
0.26	0.83384
0.261	0.8345866
0.262	0.8352003
0.263	0.8351216
0.264	0.8358792
0.265	0.836734
0.266	0.8365404
0.267	0.8373248
0.268	0.8374703
0.269	0.8374333
0.27	0.8378429
0.271	0.8387626
0.272	0.838662
0.273	0.8394169
0.274	0.8395227
0.275	0.8394271
0.276	0.8404023
0.277	0.8403971
0.278	0.8407641
0.279	0.8410425
0.28	0.8414766
0.281	0.8410126
0.282	0.8420361
0.283	0.8420922
0.284	0.8420676
0.285	0.8423423
0.286	0.8423365
0.287	0.8422662
0.288	0.8433304
0.289	0.843154
0.29	0.8431576
0.291	0.8439665
0.292	0.8439893
0.293	0.8433732
0.294	0.8442395
0.295	0.8440278
0.296	0.8442404
0.297	0.8442889
0.298	0.8448144
0.299	0.8444651
0.3	0.8449437
0.301	0.8449458
0.302	0.8454175
0.303	0.8454502
0.304	0.8461538
0.305	0.8459418
0.306	0.846071
0.307	0.8460586
0.308	0.8461114
0.309	0.8465266
0.31	0.846831
0.311	0.8463357
0.312	0.8469969
0.313	0.8471526
0.314	0.8470557
0.315	0.8475466
0.316	0.8474602
0.317	0.847188
0.318	0.8477448
0.319	0.8475564
0.32	0.8472709
0.321	0.8475773
0.322	0.8475586
0.323	0.8474145
0.324	0.8477899
0.325	0.8475771
0.326	0.8477399
0.327	0.8478391
0.328	0.8481103
0.329	0.8477887
0.33	0.8485535
0.331	0.8484568
0.332	0.848245
0.333	0.8484886
0.334	0.8485715
0.335	0.848203
0.336	0.8483473
0.337	0.8484453
0.338	0.8486056
0.339	0.8486981
0.34	0.8487885
0.341	0.8482662
0.342	0.8487115
0.343	0.8486678
0.344	0.8483043
0.345	0.8487916
0.346	0.8485983
0.347	0.8483335
0.348	0.8486667
0.349	0.8486412
0.35	0.8483585
0.351	0.8485352
0.352	0.8484161
0.353	0.8480904
0.354	0.8487679
0.355	0.8485838
0.356	0.8484588
0.357	0.8486772
0.358	0.8485472
0.359	0.8481732
0.36	0.8485955
0.361	0.8485433
0.362	0.8482393
0.363	0.8486477
0.364	0.8486149
0.365	0.8480985
0.366	0.848431
0.367	0.8484616
0.368	0.8486143
0.369	0.849008
0.37	0.8484887
0.371	0.8483277
0.372	0.8487989
0.373	0.8485906
0.374	0.8486964
0.375	0.8488519
0.376	0.8487234
0.377	0.8487321
0.378	0.849123
0.379	0.8496185
0.38	0.8495015
0.381	0.8492311
0.382	0.849679
0.383	0.8498001
0.384	0.8498364
0.385	0.8502933
0.386	0.8499398
0.387	0.8499586
0.388	0.8502918
0.389	0.8504818
0.39	0.8505117
0.391	0.850646
0.392	0.8504488
0.393	0.850662
0.394	0.8513344
0.395	0.8511979
0.396	0.851324
0.397	0.8516168
0.398	0.8517682
0.399	0.8515914
0.4	0.8521169
0.401	0.8520937
0.402	0.8522964
0.403	0.8529087
0.404	0.8527144
0.405	0.8527047
0.406	0.853152
0.407	0.8533317
0.408	0.8534169
0.409	0.8538158
0.41	0.8534934
0.411	0.8536433
0.412	0.8540925
0.413	0.8540709
0.414	0.854133
0.415	0.8545875
0.416	0.8544527
0.417	0.8544045
0.418	0.8549108
0.419	0.8550302
0.42	0.8550298
0.421	0.8554987
0.422	0.8551453
0.423	0.8552304
0.424	0.855321
0.425	0.8555812
0.426	0.855689
0.427	0.8560976
0.428	0.8558716
0.429	0.8558017
0.43	0.8562984
0.431	0.8563058
0.432	0.8565144
0.433	0.8566532
0.434	0.8564992
0.435	0.8564835
0.436	0.8567771
0.437	0.856658
0.438	0.8568522
0.439	0.8571585
0.44	0.8569078
0.441	0.8568917
0.442	0.8573213
0.443	0.8572402
0.444	0.8571598
0.445	0.8575811
0.446	0.8573206
0.447	0.8572858
0.448	0.8577233
0.449	0.857618
0.45	0.8575728
0.451	0.857869
0.452	0.8576398
0.453	0.8575707
0.454	0.8579554
0.455	0.8578738
0.456	0.8579465
0.457	0.8581562
0.458	0.8579608
0.459	0.8580205
0.46	0.8582338
0.461	0.8582148
0.462	0.8583551
0.463	0.8585381
0.464	0.8582967
0.465	0.8583354
0.466	0.8585396
0.467	0.8582604
0.468	0.8583651
0.469	0.8586962
0.47	0.8584027
0.471	0.8583764
0.472	0.8587178
0.473	0.8587237
0.474	0.8587754
0.475	0.8590574
0.476	0.8588366
0.477	0.8587284
0.478	0.8590751
0.479	0.8589765
0.48	0.8590552
0.481	0.8592916
