5.799999999999999600e-01 9.864799804000000671e-01
5.809999999999999609e-01 9.862931111999999612e-01
5.819999999999999618e-01 9.860572631999999782e-01
5.829999999999999627e-01 9.857926672000000279e-01
5.839999999999999636e-01 9.855055321000000257e-01
5.849999999999999645e-01 9.851892893000000484e-01
5.859999999999999654e-01 9.848349258999999911e-01
5.869999999999999662e-01 9.844461076000000643e-01
5.879999999999999671e-01 9.840463268000000374e-01
5.889999999999999680e-01 9.836704009000000193e-01
5.899999999999999689e-01 9.833412241000000220e-01
5.909999999999999698e-01 9.830534960999999239e-01
5.919999999999999707e-01 9.827622795000000577e-01
5.929999999999999716e-01 9.823962579999999667e-01
5.939999999999999725e-01 9.818807689000000893e-01
5.949999999999999734e-01 9.811557912999999687e-01
5.959999999999999742e-01 9.801894260000000303e-01
5.969999999999999751e-01 9.789867033999999357e-01
5.979999999999999760e-01 9.775925193000000180e-01
5.989999999999999769e-01 9.760808925000000746e-01
5.999999999999999778e-01 9.745253126999999793e-01
